,FR_FR,FR_BR,NS_FR,BR_FR,FR_NS,FR_BR,NS_FR,FR_BR,BR_NS,NS_NS,BR_BR,NS_FR,NS_FR,NS_NS,FR_FR,BR_BR,BR_NS,FR_FR,BR_FR,BR_BR,FR_BR,NS_BR,BR_BR,FR_FR,BR_FR,BR_FR,BR_NS,FR_BR,FR_BR,FR_FR,NS_BR,BR_FR,NS_BR,BR_BR,BR_FR,NS_BR,FR_FR,NS_NS,BR_BR,NS_NS,pval.Source1,padj.Source1,pval.Source2,padj.Source2,pval.Source3,padj.Source3
isogroup269274,2.266200485851,3.0545854125278,2.0820603360315,2.92414009735599,2.47923170022448,2.89263486064242,2.65638771221566,2.6360742218754,2.96843748086581,2.5493259223201,2.61814711759981,2.99408292385308,2.79826426053673,3.26822050199351,2.43537889399048,2.70081778729174,2.36110952705028,2.17788416078531,2.98499281115329,3.21819763148361,2.82641825549567,2.4086159561436,2.19927984980544,2.55639963556439,2.73606253961492,2.57842457422535,3.10312792133035,2.4739119690568,2.57294310174634,2.47831881380349,2.81543170866421,2.65124069522571,2.56233120918365,2.11539066645131,2.32731390973913,2.74038903870751,2.92451191087228,2.48012409562151,2.53857811993479,3.11741083781423,0.659696651600042,0.928085996829967,0.933381516189493,0.998475708869581,0.694942857294463,NA
isogroup40555,2.88829515383325,2.71632070750904,2.82701335308954,2.88574542526484,2.65690008587001,2.52019175746663,2.48987093180425,3.31982986869628,3.01601352320475,2.31878641333046,2.26696189659447,3.03553079259812,2.26039764670581,2.67702062075867,3.03168669612577,2.94798387779758,2.72106291221538,2.77662968374027,2.65533596058238,2.86681061479162,2.87745980145152,2.69515116856764,2.53106922663192,2.72183307357668,2.56412663057269,2.89380373051079,2.94365556420901,2.63448219606702,2.70355247335075,2.53106233986554,2.9554929053636,2.368570258269,2.17241255237197,2.80766964327148,3.05743568588207,2.69491073870809,2.66183478627797,3.43089238483787,3.16118378259541,2.67971430809155,0.523053980077163,0.888640568156037,0.479260491272392,0.969903891005366,0.963525442854003,NA
isogroup52726,2.43392295994637,2.7070617182288,3.07978478941221,2.39722697557194,2.87138529901108,2.41096816794705,2.78811464366176,3.15011058001171,2.26146447538309,2.71800427209483,2.65565730471234,3.41714291953022,2.82932821996324,3.14108266843991,2.92270312293597,2.7304171562151,2.70601069952586,2.76442573978018,2.4674924984034,1.94169560405677,2.741133609876,2.56788373109368,2.8703290219991,2.59329999876144,2.87118510693127,2.88219597800578,3.03684826622423,2.9190081497618,2.69199510617432,2.87032111721206,2.53100354372429,3.19888632846066,2.7319282724072,2.86186237362161,2.37047799621408,2.68292689505924,2.47361819310668,2.76175322030939,2.70650384205738,2.20629932667846,0.511819063185038,0.888503721717665,0.287242217336871,0.96435690205107,0.686250873617304,NA
isogroup113523,2.69019781987744,2.4620636123863,3.09962055166984,2.71946447061088,2.6661587756991,3.07964153402758,2.49857266879618,3.08512968996968,2.69060651402169,2.47561511527802,3.37489905849338,2.80198067661032,2.15041404992713,2.32492807935237,2.94402985667071,2.6730870350448,2.99434870495407,2.78489754204779,3.03178480263311,2.58478787629035,3.307377684187,2.70400169628896,2.26559170052956,2.61599626160965,2.89223251642833,2.6323369271155,2.72045124764777,3.19093754130372,2.71131913136095,2.89235414226998,2.86997587542158,2.49375110681595,2.75562948036778,2.52458119803266,2.54880238380303,2.79193586861557,2.58380890470614,2.6671177037477,3.52097974407351,2.82293022589841,0.289584139147822,0.793345943006438,0.398277573816598,0.96435690205107,0.789399660965768,NA
isogroup117168,2.96011431492113,2.87696878487426,2.37019958095585,2.7787282367831,2.37121930654972,2.83796871549029,3.11980123394329,2.9638300050098,3.43916028902689,2.28965859884309,2.76207845638216,2.85690688131461,2.45325541492476,2.28879773148283,2.91159181436383,3.05192142699477,2.54670133153673,2.65648968008571,2.45704482754679,2.44294093156085,2.72867606263139,2.30423924446288,2.96326268880131,2.69694773702789,3.04543407604687,3.03021466606315,2.91871191039928,2.7153759595054,2.30120230260489,2.22719668398224,2.39923494288619,2.46034944253894,2.58903189278646,2.78794234685924,2.35651429174838,3.0037522874547,3.0114840353911,2.63193382530902,2.69416686036755,2.78606888878402,0.375162141554659,0.823600176154294,0.139466113169326,0.956685858337971,0.547660199119637,NA
isogroup117327,2.40475744821521,2.77935219239273,2.78840229062642,3.00757905776503,2.61390396647164,2.17134872784165,2.94271377846011,2.75136260788492,2.51057239928728,2.55799098945238,2.36430736147614,3.2102280652753,2.53759199283276,2.40083535579577,2.56757533891311,3.15284068895645,2.67411258915764,2.83058765216849,2.8529838951572,2.82934495388702,2.28943632090596,2.7620679781173,2.3523926194586,2.89228137866017,2.40090987358142,2.93867514296394,2.40066740155352,2.6996480739037,2.90412291100194,2.84244307849007,2.5027795697907,2.55465197423023,2.43127372429355,2.56123189847608,2.49075483961202,2.56267534450811,2.78580986602316,2.84453233796752,2.67673669290058,3.01311193721521,0.585012794464038,0.914677968556025,0.668010899144311,0.984699327504148,0.886118657264952,NA
isogroup156264,3.05609323821493,2.6048534525245,2.80977836689248,3.10045692277618,3.06896651184141,2.50344558833693,2.68540108668527,2.30230466306793,2.89270067557035,2.44475706876739,3.08366645333558,2.94314212978746,3.1218062506819,2.65874276657929,3.01438888328222,2.86736169629769,2.55421355364479,2.33411648706728,2.87198842290625,2.85010322432336,2.46519222687142,2.78427254820753,2.63668185352015,2.81191414938857,2.65882536860244,2.60695136219475,2.27988973174808,2.38595397178906,2.19744101738258,2.8651297998432,3.26936799446852,2.34970638715923,2.30858208330201,2.9791728733306,2.66027732105729,2.4836292566367,2.55979791911529,2.75643341490992,2.8218649230215,2.91875122105463,0.204027530598984,0.717835746172844,0.849387356911861,0.992332500569804,0.235768746203311,NA
isogroup170355,2.37197804805085,3.30094667804855,2.94362823819008,2.33946291064149,2.45438093900107,3.26033112758792,2.73361095400037,2.37497309262399,2.03631353348689,2.52399145531651,2.32949805149841,3.25057289879975,2.50893473417359,2.91189408024917,2.41082072546016,2.75479771209385,2.49106174096763,3.12886413049162,2.10445108602367,2.88966236115676,2.25246492410684,2.62342701787939,2.70009653619174,2.13280757302368,3.08918795018791,2.91263154016172,2.2170151728256,2.06434563218548,3.20830787911555,2.70008905999507,2.22012631096801,2.41306777221155,2.90940641263581,3.25281815199226,2.60001190311826,2.08843222383747,2.76019420126869,2.3193694772035,2.37376933097687,2.59873026278311,0.867365654728484,0.974294897532198,0.463676030432819,0.969114215997705,0.553334418333336,NA
isogroup193652,2.83634908581821,3.25210832998283,2.0744268248825,2.24081785314094,2.4722860772495,2.73348691128954,2.93098957469873,2.83993379679601,2.62315540769836,2.5423337710841,2.843693015378,3.06299682735359,2.52429247332575,2.25523374114521,3.07289368778207,2.69572814137678,2.65817095495914,2.81836730296962,2.22947543132042,2.03603084963651,2.27204091651673,2.52466827750488,2.9343693452826,2.66647950502426,2.62228950182334,2.75954914151037,2.77420656059698,1.93626356521713,3.38886997796768,2.33607552567682,2.90505097943437,2.54072691099052,3.03579237075822,2.00458535268974,2.61884296356577,2.44830284004123,3.33933355651919,2.83111528704271,2.24401565079929,2.88017259047491,0.361212962502284,0.81396932607903,0.240182956391177,0.96435690205107,0.0261025112485127,NA
isogroup270089,2.52801267312527,2.98742250775107,2.47393428209644,2.47880295492038,3.3162852712597,2.17198604936699,2.56125585744469,2.7534840077995,2.63997065640648,2.92751907263798,2.96503781458022,2.47256832598113,2.88715014563935,2.52387084228255,2.898174063302,2.46782926423975,2.6763782711475,2.92021210891449,2.02011401854736,2.05353594794868,2.44111136658214,2.41860117022078,2.94976586754209,2.68250794578632,2.63814975405798,2.77382530507183,2.66941900420851,3.36811617557712,3.23449711837273,3.0487693914305,3.25247460579202,2.93954282890703,2.28353537523531,2.77667592770709,2.63683652928226,2.4635261592504,2.35296896610998,2.05765562125896,2.80057767094335,2.49148957168702,0.0626466235172219,0.481630054434591,0.69489342047861,0.986148944605066,0.10076051992518,NA
isogroup182618,2.45158357017826,2.40004243342239,2.39956178517316,3.31903586518671,2.77791077754907,2.61504704337787,2.80379665319851,2.57516431345374,2.91477950424066,2.60720930788346,3.1047502378627,2.96224460738315,2.92350351276463,3.07129136867262,2.72873182523022,2.81642707684071,2.42536077509173,2.58095906762479,2.65849813851149,2.87014780734565,3.10399755841898,2.80576986843406,2.65974896116048,2.9354018994562,2.56783775742116,2.8970467558487,2.94736647007877,2.63806477662172,2.61993963098052,2.65974169047151,2.7655152761066,3.28465026834426,2.62044289414009,2.5982618933896,2.94369279168396,2.03922613307531,2.39304563775694,3.09110317760027,2.72444186128843,2.94222379185691,0.460562113897534,0.864200820459418,0.338695713343691,0.96435690205107,0.071201196467426,NA
isogroup265151,2.4415480240435,2.3930883712072,2.91446256657177,2.61119027756148,2.39216827807447,2.99937621382753,2.69723649948626,3.07124163941462,2.1160276159476,2.84684482419838,2.66324598084004,3.17293329682032,2.13576305327385,2.97271518131882,3.02604161472128,2.73639758875785,2.56890102361207,3.10979322564559,2.47404544551,2.76988635126899,2.61854471136018,2.79637990187121,2.87747310402488,2.71584208444132,2.67118748726302,2.96934921866893,2.93761904145731,2.39888749851012,2.42231824060508,2.76707726372869,2.75622553788588,2.78945352435677,3.28146012834304,2.66457625798682,2.53162093723023,3.09240566169176,3.21152232116457,2.651623468456,2.71419373154052,2.53039704779294,0.331273825151304,0.805532612670449,0.14100141687268,0.956685858337971,0.616950688822862,NA
isogroup266289,3.39592152815301,2.5712079204118,2.92698765708405,2.80766592742281,2.7818588193012,2.42999963126143,2.25640865798791,2.99404130554703,2.28518033510404,2.6113928673099,2.41819129189312,2.29847542187389,2.5822564345202,2.68444518615224,2.73260367088538,2.81962159074247,3.43119016974649,2.36030420565131,2.57625653998168,3.04235011946727,3.10802714520695,2.33909250975466,2.99474860013575,2.83738998221833,2.79074787765525,2.98123906769836,2.59138676779768,2.84497213820526,3.01621293585533,2.53903232945064,3.29221810922111,2.98099953247029,2.87567207980239,2.67551008814105,2.82280709826322,2.60765311153674,2.66830033636286,2.78286288707605,2.96183458757594,2.82141002883391,0.38937447401001,0.83255205102992,0.271175649661756,0.96435690205107,0.823704277778679,NA
isogroup39214,2.55411119415123,2.8420126836168,2.81391249422669,2.69867795209329,2.87055174168218,2.76876876436252,3.20397046654309,2.97375097273396,2.66662506617281,2.44998048201905,2.77312168275315,2.69198322711069,2.98405396507838,2.30077540238125,3.01841525586119,2.99973477768905,2.55956852295022,2.76370690808023,2.87559421466687,2.45388034008747,3.1883776081719,3.07563966369401,2.7589599780307,3.01484253988396,2.96528738815219,2.61119906364556,2.43137300114332,2.50940603198069,2.08538872871541,2.51617913215413,2.74853030375292,2.87419451134917,2.31406291248029,2.72891825896772,2.3697563734612,3.08553242046141,2.47312381546627,2.51800301315945,2.57707036008664,2.79787309879684,0.492887591920681,0.882345802325419,0.402280335663175,0.96435690205107,0.886324152832043,NA
isogroup42654,2.66328434239608,2.65516808646492,2.90310842252325,3.23690701352578,2.6378607822474,2.989107693101,3.04630759002013,2.77363123297118,2.99804024071782,2.5831848770192,2.98475333722668,3.22912823444561,2.45958670735171,3.21719484134672,2.81535800222031,2.65038112160788,2.39878724910767,2.93827149446059,2.55374161078314,2.20970748898029,2.73568598862545,2.31156708714537,2.51153783422454,2.19434532196222,2.29617132337221,2.79235094218308,2.4264969897485,3.00279505664458,2.99455666995673,2.75456486918814,2.74437221713202,2.95762898113285,2.59631182523437,2.65457930938508,2.36455258031256,2.58393598510191,2.72760691949684,2.75657986452783,2.57233729958768,2.65918606616502,0.955075920584602,0.995482040037573,0.358929445251946,0.96435690205107,0.365173440847495,NA
isogroup49332,2.6770718705394,2.9720823066558,2.62009592680054,2.7970968798992,2.25123611605424,3.36802574183017,2.24388016408642,2.68043284001302,1.95311804340981,2.9625631232512,2.6649381461761,2.79018570168625,2.99258436957624,2.67270466779368,3.02786255787237,2.94473080368028,3.51452764442265,3.03332786578345,2.95402665588337,2.67462996888401,2.17380149401494,2.89913960914499,2.2504288686595,2.60237597667969,2.67278763169442,3.12121957094337,2.93946495657787,2.83388771695841,2.42357453810263,2.65136788271314,2.75785139103808,2.48058956004044,3.18743222157413,2.51348480136789,2.67614276627707,2.69096701082143,2.57213995740022,2.39460944165243,2.94990849337536,3.05165869582091,0.814286219835274,0.964872492971028,0.904137665878303,0.99516763533631,0.896584469539905,NA
isogroup57919,2.55017333615055,2.25888852604692,1.97223093048953,3.02841386475972,2.97169168211906,2.59603160328029,2.47210252983458,2.43212132484774,2.8938038993283,2.29780883925258,2.52481052993053,2.38660703944566,2.55910271086394,2.65957069149114,3.01559591446452,2.20444393638306,2.83779830371453,2.9393460055265,2.46327653060477,2.5591715922406,2.97469407520893,2.67764128034178,2.75538646037696,3.01201982908115,2.15865273284288,2.95969418154499,2.92625520580886,3.08812666642102,2.84954806136351,2.63752918031313,2.84512227241111,3.1957846249869,3.07277979979912,2.65505385050595,2.66123752289578,2.85321382915869,3.08220771780686,2.86830193810445,2.70188821293852,3.03812555475123,0.156530261293896,0.651430093529097,0.510993136228954,0.969903891005366,0.385381186404589,NA
isogroup114035,3.06805736199719,2.71259610663126,2.50831662547017,2.79614833451489,2.87920530280266,2.69388411110119,2.48457112610646,2.67947101553581,2.41454214926221,2.84754452314472,2.9975003684382,2.50515756072597,2.66397852493291,3.0630757662093,2.48182185076145,2.11115691057637,2.56966041340779,3.03221243516161,3.08420270552407,2.46227105026752,3.29341445505913,2.57595703192845,2.87814706897909,2.71650186507056,2.67183343204216,3.12006268086587,2.57744504597819,2.62926947036706,2.7813680740613,2.76775276880493,3.12413191169661,2.36312898518653,2.47200485865973,2.8680624080337,2.80873139945339,3.0202866348028,2.48073467257572,2.52717802233259,3.15606266348058,2.67373289376948,0.68714758721201,0.935123936075007,0.873169740223402,0.993551473366225,0.784473203058468,NA
isogroup114616,3.17308883699763,2.46804373855985,2.93537693763118,2.90050981424817,2.6744521530517,3.08581061025804,2.71885636188203,3.17703584203449,3.39657093788314,2.75002538401238,2.68711570037794,2.80898070971759,3.08215618257954,2.33370874683372,3.22443897424773,2.33554045467837,2.44140285352685,2.69578210726962,2.58454832073661,2.69459941486764,2.773366950843,2.7118911474844,2.90009218523272,3.45404404660086,2.58122021431738,2.90859289235681,2.72883670969527,2.65095604109708,2.54019587778535,2.79024345085029,2.87732567638645,2.81060750301959,2.19291981691763,2.88545378945395,2.83290196072124,2.29961232634309,2.83465811361607,2.79227839964955,2.32889520726439,3.18352794574959,0.172746042749871,0.673781114373719,0.844680869646377,0.992332500569804,0.195609513015409,NA
isogroup163137,2.79668884601013,2.62422465115291,2.73729244574315,2.625036250392,2.78340419805678,3.14455902136601,2.80883541496412,2.69369735751347,2.43038166412842,2.47575624998617,3.11010550813377,2.88669917510531,3.14476780652521,2.98687057062739,2.49687921755283,2.6731931350702,3.11411317473062,2.58604768356151,2.18307846532048,2.78379727382891,2.88700846803108,2.70412936784364,3.09417627781009,2.73089448208029,2.18850009612828,2.6324542199412,2.84032797229663,2.28825627119077,2.71143102105937,2.78237663724703,2.77071038702315,2.70624504619952,2.87726436230879,2.74741817426776,3.17757619109601,2.40382901907388,2.49344728091287,3.51488818580712,3.06981506823379,2.94805277589672,0.25632162866329,0.766939674192834,0.420382711512861,0.967941046087167,0.69267652459008,NA
isogroup182117,2.67896172160953,2.13299971301019,2.51087269409697,2.70918462144622,3.08492205802791,2.69639871709221,2.37005911761409,2.68232854399703,2.79744410904805,2.85084430414973,3.19310137036273,2.40112791865014,2.75505650821682,2.97660419031151,3.12144022274018,2.31735829571755,2.57292496863414,2.46578048971213,2.95594023027949,2.46468936802525,3.29730981772274,2.80005145686962,2.88137523267721,3.43885982115715,2.78125765677043,2.414041890265,3.24337406340715,3.01791267664603,2.52235139569681,3.08377663655282,2.6540074627795,2.59202011134393,3.18987600076016,2.59298650578265,2.67830821636082,2.69269802683883,2.17687796928796,2.77287532665433,2.83870607610891,2.38190017053616,0.291252795458712,0.794287534726633,0.646404985498154,0.981328010568756,0.498761312411324,NA
isogroup185567,2.54198821972006,2.87634423207616,2.80296509144862,2.86316328706896,2.50429915826092,2.39930301495863,2.9567924351801,2.86752210705505,2.09225090365154,2.94075916533033,2.5161457570708,2.48573542898309,3.18192428112858,2.28777650066513,2.46013680271558,2.56414292875087,2.95699387668273,2.44309049276316,2.93636005838582,2.65444168021864,3.0747794640438,2.66951118667402,2.85791856597155,2.3258824214348,2.85933321217487,2.87118595759062,2.68372051323091,2.71449043003856,2.59373065746978,2.74700309145672,2.83725313484374,3.03417738370351,2.44872435605493,2.71943586345006,2.35538566887918,3.27582645465126,2.7212447194879,2.37102084358471,2.27912996686152,3.24549358478083,0.10783948465336,0.575232238777503,0.266879810533819,0.96435690205107,0.560243033427159,NA
isogroup268116,2.76232462311785,2.87583896060945,2.48723271044328,2.77731613000766,2.62937695303073,2.75811111586878,2.77586420502538,2.54458601172137,2.24635043167256,2.28791927778285,2.51551757511017,2.77044071770647,2.73373365863981,2.85859728277742,2.6985859129646,3.10870268347358,2.8278954669261,2.84413217188089,2.45571335618307,3.01239184012382,2.72699999633069,2.55445808086834,2.50276501493434,2.80413153314609,2.95386964398633,2.9516760409194,2.27071314454995,2.99560225997262,3.24341971725693,2.36870391249324,1.98693743530065,3.18752055647579,2.58734072757941,2.57346640043112,3.03012068674253,2.47615660948249,2.46181965769157,2.5045754158201,3.03463273566827,2.78435298188196,0.227203952821272,0.739778669237376,0.130777721238346,0.956685858337971,0.767833571163532,NA
isogroup270439,2.57428866131269,2.51617321968397,2.92563567822439,2.80634879002793,2.40527836770551,2.70378876619703,3.06814414812053,2.89776040243748,2.91725507806251,3.18092586545929,3.00872589695957,2.71013081408061,2.48214629885663,2.18515412021394,2.83930471846945,3.13420665346823,2.5829744874648,2.96021500487379,2.66051232360166,2.95892597399376,2.49302931763033,3.09439110543015,3.43423526195538,2.61305960238472,3.07374618412745,2.1886877289249,2.83723205011282,2.7449364926864,2.94395139388469,2.88950517177911,2.76782849243466,2.37452673618389,2.33722493390728,2.60014070911778,2.94632898572282,3.10279184058378,2.66702360396811,2.26395462247716,2.16010730996275,3.37551912774342,0.346760456717795,0.813124287965005,0.816539966299877,0.992332500569804,0.433753060226216,NA
isogroup40509,2.67435176549257,2.7581006071205,2.50638701504424,2.40294605925527,2.52425168828202,2.51358225358549,2.7939003631335,2.98056106450695,2.41236770767867,3.44033460520421,2.78024517117973,3.53335422887287,2.36467122308041,3.06180984654937,2.60261649345943,2.87670240485421,2.84936423466758,2.86180758067008,2.80790993455606,2.22076324466084,2.9853003117323,2.45265129222943,2.64851058866796,3.35964880773862,2.67006981710534,2.96869440663659,2.13688947930983,2.27104743449649,2.61029406037239,2.87655514509966,2.7552254649992,2.58760969143876,3.08308136512961,3.04531304877692,2.53021641495141,2.94268488087244,2.38289371995121,2.76805377591087,2.58444759652539,2.80551690126642,0.19309761703185,0.703959173117996,0.0571699168993459,0.84989420394718,0.563547992308857,NA
isogroup116471,2.83957982092264,3.22202534325998,2.9617857093673,2.56877623849458,2.60310175567261,3.0303633720453,2.43841635163166,2.39668890002725,2.62711302995135,2.25822582235112,2.73489811443293,2.35377661549064,2.42800541713733,2.51156950792518,2.15886509328707,2.77143097936363,2.35807772441312,2.72905731223524,2.52423280444165,1.89845247477413,2.93999358111978,2.52867228916038,2.04227819044204,2.88270144320704,3.10711527637201,2.57609186716961,2.65641978603712,2.35159334605148,2.82065662955887,2.60213828459975,2.60565369633236,3.01166998251869,2.92996720010211,3.11931485484574,2.32432486752119,3.05453227774219,2.85159530407714,3.13265256279668,2.24890328815937,2.88379927947958,0.684849420267524,0.935123936075007,0.545877986083048,0.973481927238156,0.279919228217291,NA
isogroup159600,2.87226707688726,3.03959266046063,2.11736968632174,2.69590848238381,2.63915504448257,3.05842447745825,3.27355064175159,2.01840367323713,2.78237636168871,2.71399100916987,2.8814107958415,2.59442160824385,2.82608990951208,2.86757994312784,2.59245293485843,2.93454689520157,2.23381104927456,3.24632292186928,2.04322119361814,3.24492868331436,2.8597851145474,2.78572338647039,2.51276918012771,2.33538976960922,2.7670233491044,2.87893926829899,2.8134502321502,2.91561409749599,2.60152129205721,2.37896821886365,2.63971022951398,2.87160281346426,3.27126185429237,3.09241611870162,2.66191329915363,2.48493650505928,2.27200710463461,2.64010633101586,2.70250047395715,2.51754749708587,0.630951622143801,0.921696994021522,0.977177303972298,0.999387609517581,0.620221693468808,NA
isogroup200205,2.8666475461149,2.83599010962952,2.60189215058821,2.9466362078569,3.24639266657317,3.05365953542141,3.19691111695809,3.14162939372262,2.65711597062011,2.57791988465091,2.38428831637189,2.6837724714663,2.64803924918123,2.15285701220727,2.58626772902825,2.86383684699283,2.83176306286019,2.93439060223816,2.71700513192267,2.75424172791278,2.31060941220752,2.77993478579253,2.37227672176427,2.69881860390472,3.04732464952336,2.60268682240858,2.55811995247016,2.81641696447824,2.68345790791582,3.06376326712497,1.83419723955535,2.57222489281338,2.721511303417,2.6506876473161,2.51178420740059,2.5794470046026,2.15776474350509,3.41097717139079,2.81726574988507,2.35749418969421,0.202795959786012,0.717052163999075,0.733390289352392,0.988468988495121,0.297440760879653,NA
isogroup258534,2.95022923979351,2.24216985541929,2.69346183542562,2.76837663514277,2.95394270398496,1.79465323799079,2.76652332336155,3.0449306750433,2.07649459514492,3.32937629338663,2.75005952137716,2.25216370786923,3.6210432079593,3.03612348371785,2.44723482622156,2.85345528913425,2.53188633718949,3.30092354537335,1.62261792794658,3.08397445386493,2.71584352181686,2.2893496062892,3.61806696388236,2.89761945132031,2.74803653002281,2.58925369393753,2.2566096713137,2.80388645421077,2.83379291883952,3.14599359183039,2.25632824097172,2.32907427957952,2.43499989211987,1.79064269043944,2.34066804386643,3.2699970673418,2.62952643494145,2.84971803566141,2.91799436689423,2.33954597422956,0.820829620879414,0.965865098606617,0.269067299468884,0.96435690205107,0.368923541561304,NA
isogroup42996,2.66168089925466,2.74916989777244,2.24892457154308,2.27693553539495,2.75403921667391,2.84225236782464,2.96218090753811,2.87318722772765,2.3981886456328,2.29534751892115,2.52245049603136,2.38460381052607,3.05179988829895,2.29399901133369,2.91645306169495,2.79729259025724,2.55250681217346,2.93713870409762,2.46140198531559,2.75711148094483,2.60315774757699,2.30947581090677,3.15980426952277,2.46340519387368,2.65741467489344,2.70090590380549,3.22616114150808,2.91301965414648,2.40922469799834,2.37574335874294,2.40428715160599,2.95651149307516,2.72484014934945,2.97825808100564,2.65868469846698,2.93158074783787,3.1417943260791,2.63710473798146,3.32800118149117,3.14673942174636,0.424581140015017,0.855864117894709,0.303209775248955,0.96435690205107,0.827685802799278,NA
isogroup47008,2.96199965215634,3.03593861138302,3.07155993108764,2.78023926537508,3.06502106369458,2.4986265043469,3.46622744032548,2.42592790410948,2.99382101039701,2.4388476773787,2.64499885214823,2.14611011885731,3.24820354195414,2.54006219106377,2.33072068848375,2.39263422367889,2.04730692278089,2.55465585891725,2.86831778683819,2.44399023228416,2.30981420680878,2.30525006663591,2.50571478958107,2.58271517378857,3.0474525536383,3.1057433180869,2.92061010142918,2.38036460105302,2.50335490218059,2.96518700012311,2.93442852148814,2.46144037856599,2.9589002677023,2.23551360739842,3.34959227706928,2.3720827317174,2.72337550250238,2.6334135367627,3.03831472958759,2.91395021105963,0.427281685098746,0.856646442380463,0.694308980792841,0.986148944605066,0.65054257461509,NA
isogroup55480,2.87899291074086,2.80129270478575,2.5040781180923,3.03443743111484,2.38821228323367,2.60326540898284,2.79132313569331,2.88260259393714,2.67110381669691,2.45483025154488,2.88847789515402,2.60131197027664,2.46770111149283,3.0588361021218,2.47734024959062,2.65759416235998,2.84626101823776,3.0281395604731,2.6470032988421,2.76642148753293,2.98221172317095,3.0794901850518,2.64585722831487,2.4744281975891,2.5543769238367,3.11606476321291,2.29033083841811,2.39522216399792,3.00158522583321,2.38734347198019,2.41519725458377,2.68853549001072,2.73567727189347,2.86449803396921,2.929355133565,2.77529402655385,2.81232408266168,2.87579537431071,2.7102433216964,3.04566813050546,0.839413254746669,0.969513825279268,0.861137005659605,0.992332500569804,0.682709577452471,NA
isogroup113951,3.05236160968341,3.14224822292012,2.37295613850119,2.59603006193992,2.63362199660337,2.67902867376082,2.77959730717917,3.05618286715665,2.77683973795926,2.57872427827782,2.51993622356565,2.489124839351,2.64866748337235,2.2917069805999,2.58703208901816,2.20098030274764,2.39383630543132,3.24131602057879,2.93897824879554,3.30788041359389,2.73133271241582,2.78045329835346,3.06396042386709,2.69944623807715,2.65499661384093,2.7887216817913,2.55894115886803,3.23903400032135,2.84522635674361,2.50716411753832,2.63449137251245,2.86658296530275,2.59183369307074,2.41632179124942,2.35966364498027,2.76405456572713,2.64250971676107,2.63457100112403,2.6968157166752,2.51146293715412,0.0653961568131903,0.481630054434591,0.492855312846349,0.969903891005366,0.187172686281623,NA
isogroup197433,2.87759315994427,2.92753623966705,2.99804410884121,2.87586461563165,2.97759194687208,2.41194157354202,2.23578744994172,2.30909924926427,2.26273152733117,2.71974927289228,2.53116728890671,2.8687771554611,2.56451317262653,3.57604023811284,2.34358499197073,2.57597203029542,2.9725438871666,3.4471205133767,2.37250422158984,2.08353603919695,2.61218874200924,2.56932017013576,2.76146801698031,2.92112990536308,2.8729838975868,3.1155157495319,2.81914130127744,2.13072704637812,2.41652260607781,2.97648578892071,2.28481842144685,2.68667273285676,3.36824691808347,2.79862119932939,2.5248345177156,3.15805267218007,3.02274720092464,2.87428921917601,2.44194671160043,2.80063070121844,0.617691163995122,0.917244199995939,0.175692651554323,0.96435690205107,0.389157945417808,NA
isogroup265232,2.55120668848648,2.44350079051292,3.07717264833704,2.87137020481034,2.38010670412151,2.50492907922799,2.96523213835705,2.4332081457382,2.53700519645624,3.05777609308292,2.52590561919817,2.27426650393739,2.24352632894437,3.13848926670819,3.5689401030968,2.86905056705103,2.70218379468706,3.31506538754457,2.72244751014599,2.45087823384203,2.46713740642201,2.44262822853555,2.63857509628047,2.70521829625774,2.76745520031543,2.87941295150339,2.92719524433566,2.82244082190138,2.30867112662523,3.06995012107496,2.64006999994562,2.87208108461509,2.45899566573487,3.14589893379015,2.79652608711014,2.85403689589712,2.27209223829733,2.64049364073749,2.5740224474052,2.79513915708854,0.978563222543826,0.998226781334288,0.696131756283381,0.986148944605066,0.660641172562655,NA
isogroup271428,2.63371672085864,3.09205385289375,2.57725852835527,1.85585717209591,2.94264677282778,2.65657204320814,2.84935068273378,2.39986784161678,2.36622863255057,3.22625206657807,2.73866571155105,2.46409652929919,3.02925016642352,2.93454324453406,3.84634961955157,3.57425535312583,2.01462105149617,2.82504669577461,2.8481037232708,2.30206203798933,2.43097795052873,2.40921135009159,2.34397270682148,2.43315412049407,2.7372125399226,2.85216073633905,3.29151508652662,2.47457017445812,2.57366422317502,2.47908429905292,2.37442629656176,2.54771239700165,2.6948089130503,2.47639290613871,2.88943500415867,2.45506456205346,2.70239219546185,2.4808938626085,2.53948325361782,1.98598685028944,0.388489498279259,0.83255205102992,0.743723830416093,0.988468988495121,0.548139130035073,NA
isogroup46148,3.32053346061216,2.81215639216977,2.27680812297277,3.12069912232586,2.66314829001612,2.61717278195536,2.60544174062578,2.69068396233466,2.91693284544437,3.1802890277767,2.55044813844514,2.96403959009166,2.37776544430422,2.57019159479582,2.83907546903978,3.13355631317332,2.58299136973392,2.87336871295954,2.6605363254178,3.11854367111952,2.76168106122297,2.80793686474934,2.66217679237184,2.49097182774939,2.78915382225092,2.62973055084012,2.71732362593664,2.93647032189567,2.22158802179775,2.26271695906517,2.96084704053073,2.60042588971108,2.87386433761184,2.81234582986824,2.68774105707542,3.17145765057607,2.89900293721558,2.99508554660807,2.31641132591464,2.9445105916858,0.584113092452418,0.914677968556025,0.763011404664715,0.990220207303835,0.778752189089628,NA
